ID,Segment,Business,Date,Status,MRR,Macro Product,Plan,Classificacao Ic
1459,7,7,2025-01-07 00:00:00,1,1087,Cat_8,Cat_3,2
1460,9,10,2022-02-09 00:00:00,0,9031,Cat_1,Cat_5,2
1461,5,8,2024-01-30 00:00:00,1,8939,Cat_9,Cat_2,3
1462,6,2,2021-08-11 00:00:00,1,6917,Cat_3,Cat_9,1
1463,8,10,2023-03-08 00:00:00,1,4741,Cat_2,Cat_3,1
1464,3,7,2022-05-13 00:00:00,1,6943,Cat_6,Cat_5,3
1465,2,10,2025-09-17 00:00:00,1,9259,Cat_3,Cat_6,3
1466,7,6,2021-11-19 00:00:00,0,5591,Cat_2,Cat_8,3
1467,5,9,2023-02-17 00:00:00,1,8711,Cat_3,Cat_4,2
1468,5,3,2024-03-06 00:00:00,1,4574,Cat_4,Cat_7,2
1469,9,3,2023-04-13 00:00:00,1,3397,Cat_1,Cat_1,2
1470,5,6,2023-08-30 00:00:00,1,7355,Cat_8,Cat_10,2
1471,2,5,2022-10-16 00:00:00,1,9690,Cat_3,Cat_3,1
1472,7,8,2023-01-31 00:00:00,0,1901,Cat_5,Cat_6,1
1473,4,6,2021-03-25 00:00:00,1,9339,Cat_5,Cat_9,3
1474,4,10,2025-03-02 00:00:00,0,3373,Cat_2,Cat_1,2
1475,9,8,2025-12-07 00:00:00,0,3269,Cat_4,Cat_4,1
1476,10,6,2021-03-06 00:00:00,0,5976,Cat_1,Cat_7,3
1477,2,6,2021-07-03 00:00:00,0,6037,Cat_4,Cat_4,3
1478,10,6,2025-01-29 00:00:00,0,5591,Cat_9,Cat_8,2
1479,8,6,2022-04-25 00:00:00,1,4693,Cat_6,Cat_4,2
1480,7,5,2022-03-06 00:00:00,0,3180,Cat_3,Cat_6,3
1481,1,5,2024-04-09 00:00:00,1,8634,Cat_4,Cat_7,1
1482,4,7,2021-03-04 00:00:00,1,7354,Cat_4,Cat_10,2
1483,1,6,2024-06-28 00:00:00,1,4406,Cat_10,Cat_9,3
1484,2,3,2021-01-20 00:00:00,0,6277,Cat_10,Cat_4,1
1485,4,10,2021-01-23 00:00:00,1,3639,Cat_3,Cat_5,2
1486,1,2,2025-05-09 00:00:00,1,7796,Cat_1,Cat_6,3
1487,2,9,2024-05-12 00:00:00,0,5851,Cat_9,Cat_1,1
1488,3,3,2021-01-19 00:00:00,1,6245,Cat_9,Cat_3,1
1489,7,5,2023-03-04 00:00:00,0,4461,Cat_10,Cat_7,1
1490,8,3,2024-04-08 00:00:00,1,9010,Cat_1,Cat_5,3
1491,3,6,2024-08-14 00:00:00,1,4640,Cat_6,Cat_5,2
1492,4,1,2025-08-14 00:00:00,1,2399,Cat_7,Cat_7,2
1493,6,9,2023-08-04 00:00:00,1,1093,Cat_9,Cat_3,2
1494,2,6,2022-06-16 00:00:00,1,7871,Cat_3,Cat_4,1
1495,3,9,2024-07-26 00:00:00,1,2009,Cat_7,Cat_3,1
1496,10,4,2021-05-31 00:00:00,0,1551,Cat_2,Cat_2,3
1497,2,4,2025-11-11 00:00:00,1,714,Cat_9,Cat_9,2
1498,4,7,2024-07-01 00:00:00,1,5941,Cat_10,Cat_3,2
1499,4,2,2021-11-02 00:00:00,0,3034,Cat_6,Cat_7,3
1500,4,3,2021-02-10 00:00:00,1,6729,Cat_7,Cat_9,2
1501,2,9,2025-03-30 00:00:00,1,3945,Cat_7,Cat_6,3
1502,5,5,2023-08-09 00:00:00,1,5343,Cat_4,Cat_2,1
1503,4,2,2025-09-29 00:00:00,0,4003,Cat_3,Cat_6,2
1504,10,10,2021-01-07 00:00:00,0,1562,Cat_4,Cat_6,3
1505,1,7,2021-03-07 00:00:00,1,8768,Cat_1,Cat_1,3
1506,7,1,2023-12-12 00:00:00,1,5231,Cat_10,Cat_5,2
1507,5,2,2024-06-26 00:00:00,1,5975,Cat_5,Cat_2,1
1508,6,10,2023-01-13 00:00:00,1,1052,Cat_4,Cat_4,1
1509,10,9,2022-07-06 00:00:00,1,3891,Cat_4,Cat_4,1
1510,5,4,2025-02-01 00:00:00,1,6502,Cat_6,Cat_9,3
1511,9,3,2025-11-15 00:00:00,1,2839,Cat_3,Cat_6,2
1512,4,5,2022-09-09 00:00:00,0,1724,Cat_6,Cat_4,1
1513,5,4,2021-04-25 00:00:00,1,4250,Cat_5,Cat_4,2
1514,8,4,2021-07-22 00:00:00,0,5159,Cat_8,Cat_9,3
1515,3,2,2025-01-22 00:00:00,0,4219,Cat_7,Cat_10,3
1516,5,7,2024-09-23 00:00:00,1,2565,Cat_8,Cat_4,1
1517,3,5,2023-11-30 00:00:00,1,8394,Cat_4,Cat_1,3
1518,7,7,2021-10-15 00:00:00,0,763,Cat_8,Cat_4,3
1519,10,8,2022-03-12 00:00:00,1,7348,Cat_9,Cat_7,1
1520,5,2,2025-06-16 00:00:00,0,2554,Cat_7,Cat_10,2
1521,1,1,2023-08-07 00:00:00,1,3617,Cat_10,Cat_6,1
1522,9,1,2024-10-15 00:00:00,1,8619,Cat_1,Cat_6,2
1523,6,10,2023-07-24 00:00:00,0,2406,Cat_9,Cat_5,3
1524,5,4,2021-06-02 00:00:00,1,5697,Cat_2,Cat_5,1
1525,3,6,2024-04-02 00:00:00,0,5148,Cat_1,Cat_4,3
1526,6,5,2024-06-25 00:00:00,0,1975,Cat_6,Cat_7,3
1527,1,9,2022-08-07 00:00:00,1,6385,Cat_4,Cat_7,1
1528,9,9,2025-02-01 00:00:00,1,5226,Cat_2,Cat_6,2
1529,9,1,2024-10-12 00:00:00,1,3836,Cat_1,Cat_8,3
1530,1,2,2022-04-16 00:00:00,1,2103,Cat_3,Cat_6,1
1531,4,8,2024-06-16 00:00:00,1,7582,Cat_9,Cat_6,2
1532,4,3,2023-05-08 00:00:00,0,6172,Cat_7,Cat_8,3
1533,6,4,2023-06-17 00:00:00,1,7815,Cat_2,Cat_6,3
1534,5,2,2025-01-31 00:00:00,1,869,Cat_6,Cat_8,1
1535,10,3,2022-06-29 00:00:00,1,7328,Cat_7,Cat_2,3
1536,8,6,2021-02-23 00:00:00,1,425,Cat_9,Cat_9,2
1537,1,8,2021-02-14 00:00:00,0,8280,Cat_6,Cat_2,1
1538,9,4,2023-12-02 00:00:00,0,2810,Cat_3,Cat_1,1
1539,8,9,2025-03-31 00:00:00,1,7544,Cat_1,Cat_10,2
1540,9,10,2021-07-20 00:00:00,1,5556,Cat_2,Cat_8,2
1541,3,9,2024-01-08 00:00:00,0,5083,Cat_5,Cat_3,3
1542,5,2,2021-04-05 00:00:00,1,5229,Cat_7,Cat_2,1
1543,6,4,2024-02-01 00:00:00,0,2810,Cat_3,Cat_1,2
1544,3,6,2021-04-24 00:00:00,1,7300,Cat_9,Cat_2,3
1545,9,7,2025-03-04 00:00:00,0,901,Cat_9,Cat_3,2
1546,8,2,2021-03-13 00:00:00,1,7990,Cat_2,Cat_4,2
1547,7,1,2022-03-02 00:00:00,1,4680,Cat_3,Cat_9,1
1548,10,2,2023-05-08 00:00:00,0,9838,Cat_10,Cat_1,3
1549,1,4,2024-12-24 00:00:00,0,573,Cat_2,Cat_5,2
1550,6,10,2022-01-06 00:00:00,1,6140,Cat_2,Cat_3,1
1551,7,10,2022-11-18 00:00:00,0,1844,Cat_7,Cat_9,3
1552,8,10,2022-08-10 00:00:00,1,7932,Cat_2,Cat_9,1
1553,5,10,2024-11-25 00:00:00,1,3592,Cat_3,Cat_1,1
1554,1,6,2024-09-19 00:00:00,0,8825,Cat_4,Cat_2,1
1555,6,6,2025-04-04 00:00:00,1,4385,Cat_10,Cat_10,2
1556,6,3,2022-10-09 00:00:00,1,6037,Cat_8,Cat_9,3
1557,7,8,2023-08-25 00:00:00,1,901,Cat_9,Cat_8,1
1558,4,1,2025-06-14 00:00:00,1,2132,Cat_4,Cat_8,3
1559,7,1,2025-01-09 00:00:00,1,5846,Cat_3,Cat_8,1
1560,4,5,2024-01-28 00:00:00,0,333,Cat_5,Cat_2,1
1561,10,6,2022-04-12 00:00:00,1,4316,Cat_9,Cat_3,2
1562,7,6,2021-10-03 00:00:00,1,5554,Cat_7,Cat_8,3
1563,5,8,2024-08-28 00:00:00,1,5049,Cat_7,Cat_6,3
1564,9,8,2021-12-04 00:00:00,1,1868,Cat_8,Cat_8,2
1565,10,10,2021-09-29 00:00:00,1,2470,Cat_6,Cat_5,1
1566,5,7,2025-10-22 00:00:00,1,7829,Cat_6,Cat_2,2
1567,10,5,2023-10-31 00:00:00,1,4204,Cat_2,Cat_2,1
1568,8,7,2025-10-01 00:00:00,1,7218,Cat_7,Cat_6,2
1569,5,10,2022-02-24 00:00:00,1,4602,Cat_10,Cat_3,3
1570,7,1,2023-12-16 00:00:00,1,4379,Cat_9,Cat_5,2
1571,8,2,2022-02-24 00:00:00,1,5509,Cat_6,Cat_9,3
1572,9,1,2022-02-09 00:00:00,1,8609,Cat_5,Cat_6,2
1573,5,1,2023-07-21 00:00:00,1,554,Cat_3,Cat_5,2
1574,10,8,2023-11-04 00:00:00,1,7797,Cat_2,Cat_3,3
1575,7,9,2022-12-25 00:00:00,1,7321,Cat_3,Cat_7,2
1576,1,2,2023-09-22 00:00:00,1,9990,Cat_10,Cat_9,1
1577,7,3,2022-03-25 00:00:00,1,3881,Cat_10,Cat_3,1
1578,10,4,2021-12-12 00:00:00,1,5743,Cat_4,Cat_5,1
1579,1,5,2021-12-11 00:00:00,1,3139,Cat_5,Cat_1,1
1580,3,10,2023-04-03 00:00:00,0,9279,Cat_2,Cat_1,2
1581,4,10,2024-05-31 00:00:00,1,5742,Cat_8,Cat_3,2
1582,9,8,2025-03-10 00:00:00,0,9270,Cat_2,Cat_4,3
1583,4,7,2024-02-11 00:00:00,1,3979,Cat_4,Cat_1,2
1584,5,4,2022-02-05 00:00:00,1,5429,Cat_1,Cat_4,3
1585,3,8,2021-05-03 00:00:00,1,9325,Cat_8,Cat_7,2
1586,10,1,2022-08-03 00:00:00,0,3144,Cat_2,Cat_8,2
1587,1,7,2023-05-13 00:00:00,0,2927,Cat_8,Cat_1,1
1588,8,3,2025-09-25 00:00:00,1,3761,Cat_10,Cat_8,3
1589,10,8,2025-09-30 00:00:00,0,7782,Cat_7,Cat_7,3
1590,3,1,2025-10-12 00:00:00,1,6552,Cat_7,Cat_9,2
1591,1,8,2024-02-06 00:00:00,0,2697,Cat_6,Cat_4,1
1592,3,4,2024-01-23 00:00:00,1,6209,Cat_4,Cat_2,3
1593,2,7,2023-12-19 00:00:00,1,9231,Cat_5,Cat_1,1
1594,5,8,2022-08-10 00:00:00,1,7621,Cat_9,Cat_10,2
1595,7,2,2025-11-11 00:00:00,1,1815,Cat_8,Cat_8,1
1596,7,4,2025-01-08 00:00:00,1,4646,Cat_9,Cat_7,1
1597,9,8,2024-06-01 00:00:00,1,4044,Cat_8,Cat_1,1
1598,5,6,2023-05-03 00:00:00,1,6868,Cat_4,Cat_9,1
1599,4,6,2024-07-26 00:00:00,0,4363,Cat_7,Cat_10,3
1600,2,9,2022-09-22 00:00:00,0,993,Cat_6,Cat_4,2
1601,2,7,2021-04-11 00:00:00,1,2798,Cat_8,Cat_4,3
1602,2,1,2023-06-28 00:00:00,0,6953,Cat_9,Cat_6,1
1603,7,1,2021-03-23 00:00:00,0,8036,Cat_5,Cat_7,1
1604,5,8,2024-04-27 00:00:00,1,709,Cat_7,Cat_3,1
1605,7,9,2025-11-14 00:00:00,0,7821,Cat_2,Cat_9,1
1606,2,8,2021-03-19 00:00:00,0,3178,Cat_5,Cat_5,3
1607,5,9,2022-02-01 00:00:00,0,4725,Cat_2,Cat_5,3
1608,7,7,2023-12-10 00:00:00,1,9619,Cat_4,Cat_2,3
1609,6,7,2025-05-16 00:00:00,1,3336,Cat_7,Cat_5,1
1610,1,10,2023-05-02 00:00:00,1,535,Cat_3,Cat_9,3
1611,7,7,2023-04-13 00:00:00,1,7508,Cat_2,Cat_2,3
1612,9,7,2021-08-11 00:00:00,1,9101,Cat_4,Cat_8,3
1613,6,3,2023-04-12 00:00:00,0,9524,Cat_5,Cat_5,3
1614,3,2,2023-03-30 00:00:00,1,8561,Cat_10,Cat_10,1
1615,1,9,2022-09-09 00:00:00,1,547,Cat_2,Cat_2,3
1616,2,1,2023-12-04 00:00:00,1,348,Cat_2,Cat_4,1
1617,3,7,2025-04-03 00:00:00,1,6787,Cat_6,Cat_6,2
1618,9,2,2025-12-13 00:00:00,1,6192,Cat_2,Cat_3,1
1619,5,4,2022-05-23 00:00:00,0,4239,Cat_8,Cat_7,2
1620,4,4,2021-12-21 00:00:00,1,621,Cat_7,Cat_10,3
1621,2,1,2024-06-15 00:00:00,1,1407,Cat_2,Cat_9,2
1622,5,10,2023-05-08 00:00:00,1,5784,Cat_10,Cat_6,2
1623,3,8,2025-10-30 00:00:00,1,3836,Cat_4,Cat_10,1
1624,7,8,2024-12-28 00:00:00,1,6393,Cat_9,Cat_6,3
1625,9,9,2021-03-15 00:00:00,1,4909,Cat_5,Cat_4,2
1626,10,1,2022-01-25 00:00:00,1,7377,Cat_6,Cat_9,3
1627,2,9,2025-11-13 00:00:00,1,9387,Cat_8,Cat_2,2
1628,10,2,2024-02-28 00:00:00,1,7516,Cat_8,Cat_10,3
1629,3,4,2025-08-01 00:00:00,1,1655,Cat_8,Cat_3,2
1630,8,9,2024-08-21 00:00:00,1,4146,Cat_2,Cat_10,2
1631,7,6,2021-05-18 00:00:00,1,8299,Cat_10,Cat_1,1
1632,2,3,2023-04-29 00:00:00,1,8103,Cat_3,Cat_1,3
1633,1,4,2023-07-07 00:00:00,0,2748,Cat_6,Cat_10,2
1634,6,10,2022-03-02 00:00:00,0,8885,Cat_9,Cat_4,1
1635,9,6,2023-06-30 00:00:00,0,4851,Cat_2,Cat_2,2
1636,8,7,2023-04-26 00:00:00,1,5656,Cat_7,Cat_3,3
1637,5,7,2022-07-18 00:00:00,0,6368,Cat_10,Cat_3,1
1638,5,1,2021-05-22 00:00:00,1,6324,Cat_9,Cat_10,3
1639,6,6,2021-08-13 00:00:00,1,6529,Cat_5,Cat_1,2
1640,6,10,2025-11-04 00:00:00,1,2689,Cat_5,Cat_8,2
1641,8,4,2023-12-24 00:00:00,0,3579,Cat_7,Cat_6,2
1642,10,10,2021-05-16 00:00:00,1,4572,Cat_10,Cat_5,1
1643,10,1,2023-09-02 00:00:00,1,8041,Cat_9,Cat_1,2
1644,3,5,2022-03-12 00:00:00,1,6163,Cat_3,Cat_2,2
1645,4,1,2023-12-16 00:00:00,1,4715,Cat_5,Cat_6,3
1646,7,6,2021-07-09 00:00:00,0,8734,Cat_10,Cat_10,1
1647,9,1,2023-06-05 00:00:00,1,5185,Cat_3,Cat_6,1
1648,2,5,2021-07-21 00:00:00,1,2528,Cat_6,Cat_2,3
1649,1,2,2023-04-04 00:00:00,0,9929,Cat_7,Cat_6,3
1650,7,3,2025-04-25 00:00:00,0,2624,Cat_4,Cat_9,2
1651,8,3,2023-06-18 00:00:00,0,2672,Cat_8,Cat_8,1
1652,5,2,2022-02-15 00:00:00,1,7551,Cat_8,Cat_8,2
1653,1,2,2023-05-17 00:00:00,1,6339,Cat_1,Cat_3,1
1654,5,4,2025-11-06 00:00:00,1,7149,Cat_2,Cat_3,1
1655,7,5,2023-07-26 00:00:00,0,2582,Cat_6,Cat_7,1
1656,8,4,2022-04-22 00:00:00,0,5055,Cat_6,Cat_3,1
1657,1,3,2025-04-28 00:00:00,1,1599,Cat_2,Cat_6,1
1658,1,3,2022-03-02 00:00:00,0,8237,Cat_8,Cat_6,3
1659,1,4,2024-08-13 00:00:00,1,7761,Cat_2,Cat_8,1
1660,10,1,2025-03-18 00:00:00,1,1986,Cat_5,Cat_3,2
1661,10,3,2021-12-11 00:00:00,1,7346,Cat_5,Cat_2,2
1662,2,4,2022-02-20 00:00:00,1,3343,Cat_2,Cat_8,3
1663,5,1,2022-07-14 00:00:00,1,2824,Cat_1,Cat_5,3
1664,3,3,2025-05-25 00:00:00,1,5916,Cat_10,Cat_6,1
1665,4,9,2023-01-16 00:00:00,1,5807,Cat_5,Cat_4,2
1666,1,6,2025-11-02 00:00:00,1,2455,Cat_7,Cat_3,3
1667,5,4,2023-09-06 00:00:00,1,8947,Cat_4,Cat_9,1
1668,10,5,2025-02-02 00:00:00,1,318,Cat_3,Cat_6,2
1669,10,8,2023-04-20 00:00:00,1,2080,Cat_9,Cat_4,1
1670,5,6,2023-11-04 00:00:00,1,6644,Cat_1,Cat_7,1
1671,2,7,2021-09-15 00:00:00,1,1919,Cat_8,Cat_1,1
1672,3,9,2025-08-16 00:00:00,1,8321,Cat_7,Cat_3,2
1673,9,1,2024-03-26 00:00:00,1,1384,Cat_9,Cat_3,2
1674,8,6,2022-09-24 00:00:00,1,9779,Cat_5,Cat_1,1
1675,3,7,2024-11-11 00:00:00,1,2910,Cat_10,Cat_8,2
1676,2,9,2024-09-21 00:00:00,1,5476,Cat_5,Cat_8,3
1677,2,1,2025-09-04 00:00:00,1,5828,Cat_1,Cat_1,1
1678,8,3,2022-10-27 00:00:00,0,3802,Cat_9,Cat_7,1
1679,4,6,2025-05-04 00:00:00,0,3704,Cat_7,Cat_4,3
1680,7,4,2023-03-24 00:00:00,0,1211,Cat_5,Cat_10,3
1681,7,10,2021-10-23 00:00:00,1,2419,Cat_9,Cat_6,2
1682,5,10,2025-01-08 00:00:00,1,4790,Cat_6,Cat_1,2
1683,2,1,2024-08-06 00:00:00,1,9489,Cat_8,Cat_9,3
1684,7,2,2023-04-07 00:00:00,1,7939,Cat_1,Cat_5,3
1685,1,9,2022-03-02 00:00:00,1,8984,Cat_8,Cat_6,2
1686,6,8,2023-08-23 00:00:00,1,1185,Cat_8,Cat_2,2
1687,8,8,2025-04-07 00:00:00,1,4005,Cat_9,Cat_5,2
1688,9,7,2023-06-11 00:00:00,0,7185,Cat_1,Cat_9,2
1689,9,6,2023-09-03 00:00:00,1,6097,Cat_7,Cat_3,2
1690,10,4,2025-07-04 00:00:00,1,5195,Cat_9,Cat_4,3
1691,9,1,2023-03-27 00:00:00,1,4014,Cat_4,Cat_9,1
1692,4,4,2025-10-12 00:00:00,1,2013,Cat_9,Cat_6,1
1693,10,7,2025-07-12 00:00:00,0,3327,Cat_6,Cat_5,1
1694,2,2,2025-09-08 00:00:00,1,5157,Cat_5,Cat_8,1
1695,1,2,2022-10-04 00:00:00,0,9662,Cat_2,Cat_7,3
1696,9,3,2024-01-20 00:00:00,1,3247,Cat_9,Cat_5,2
1697,9,4,2024-08-02 00:00:00,0,8429,Cat_8,Cat_8,3
1698,5,10,2021-10-23 00:00:00,1,9153,Cat_10,Cat_3,1
1699,4,9,2025-02-03 00:00:00,1,1290,Cat_2,Cat_10,3
1700,1,4,2024-06-28 00:00:00,0,1597,Cat_2,Cat_1,3
1701,7,9,2025-01-06 00:00:00,1,5528,Cat_9,Cat_1,3
1702,9,5,2025-06-18 00:00:00,1,9332,Cat_4,Cat_1,2
1703,8,4,2021-07-11 00:00:00,1,6602,Cat_10,Cat_4,1
1704,6,6,2023-09-11 00:00:00,1,5921,Cat_1,Cat_9,1
1705,8,4,2021-07-17 00:00:00,1,716,Cat_5,Cat_3,1
1706,2,5,2025-07-08 00:00:00,1,3220,Cat_1,Cat_2,1
1707,6,3,2023-03-18 00:00:00,0,5602,Cat_7,Cat_2,3
1708,7,6,2021-01-11 00:00:00,1,8100,Cat_4,Cat_3,1
1709,3,2,2021-12-17 00:00:00,1,9691,Cat_5,Cat_6,3
1710,10,9,2023-01-24 00:00:00,1,1962,Cat_7,Cat_6,2
1711,9,1,2024-08-01 00:00:00,1,5480,Cat_2,Cat_9,3
1712,3,7,2025-04-18 00:00:00,0,1356,Cat_6,Cat_2,2
1713,5,5,2021-03-05 00:00:00,1,8766,Cat_4,Cat_3,3
1714,8,2,2021-04-19 00:00:00,1,4955,Cat_5,Cat_6,3
1715,5,9,2022-09-18 00:00:00,1,1385,Cat_1,Cat_8,3
1716,10,1,2023-02-20 00:00:00,0,7206,Cat_2,Cat_4,1
1717,10,10,2023-08-23 00:00:00,1,4035,Cat_8,Cat_3,2
1718,9,6,2025-07-15 00:00:00,1,4127,Cat_4,Cat_9,2
1719,9,5,2023-07-21 00:00:00,1,8396,Cat_3,Cat_7,3
1720,5,4,2023-10-29 00:00:00,0,7278,Cat_6,Cat_5,3
1721,4,5,2023-03-28 00:00:00,1,4717,Cat_1,Cat_3,2
1722,1,9,2025-08-06 00:00:00,1,4476,Cat_6,Cat_6,1
1723,10,4,2021-02-08 00:00:00,1,3309,Cat_9,Cat_10,2
1724,6,4,2021-05-30 00:00:00,1,5334,Cat_5,Cat_7,3
1725,6,5,2023-04-07 00:00:00,1,6916,Cat_10,Cat_4,1
1726,7,1,2021-01-16 00:00:00,1,7105,Cat_6,Cat_9,3
1727,6,6,2025-04-24 00:00:00,1,6316,Cat_4,Cat_8,1
1728,9,7,2024-09-11 00:00:00,1,8620,Cat_10,Cat_7,1
1729,1,2,2022-06-10 00:00:00,1,8201,Cat_7,Cat_1,2
1730,1,5,2025-02-18 00:00:00,0,4250,Cat_3,Cat_3,2
1731,5,10,2025-02-06 00:00:00,0,8619,Cat_8,Cat_9,1
1732,10,4,2021-06-25 00:00:00,1,6894,Cat_1,Cat_1,2
1733,5,5,2021-10-07 00:00:00,0,5031,Cat_1,Cat_10,2
1734,3,6,2022-11-21 00:00:00,1,8534,Cat_1,Cat_7,3
1735,9,9,2024-09-02 00:00:00,1,1159,Cat_2,Cat_4,1
1736,9,5,2021-07-03 00:00:00,1,2429,Cat_9,Cat_10,2
1737,7,4,2021-09-24 00:00:00,1,8945,Cat_5,Cat_9,3
1738,8,3,2023-09-15 00:00:00,0,2058,Cat_8,Cat_4,2
1739,1,6,2022-07-17 00:00:00,1,3545,Cat_1,Cat_4,2
1740,9,8,2024-03-21 00:00:00,0,5894,Cat_4,Cat_9,2
1741,4,6,2024-02-09 00:00:00,1,800,Cat_4,Cat_9,3
1742,7,10,2022-08-08 00:00:00,0,7900,Cat_8,Cat_2,2
1743,7,8,2022-11-09 00:00:00,1,2109,Cat_8,Cat_3,2
1744,8,3,2024-08-20 00:00:00,1,1452,Cat_3,Cat_9,3
1745,4,3,2021-09-21 00:00:00,0,9515,Cat_1,Cat_4,3
1746,4,2,2022-09-29 00:00:00,1,6634,Cat_6,Cat_5,2
1747,1,3,2021-04-09 00:00:00,0,3603,Cat_4,Cat_1,3
1748,6,5,2021-04-05 00:00:00,0,2717,Cat_2,Cat_3,1
1749,8,7,2023-12-10 00:00:00,0,5957,Cat_5,Cat_5,3
1750,9,2,2023-12-30 00:00:00,1,2028,Cat_6,Cat_9,3
1751,9,8,2025-04-17 00:00:00,0,5979,Cat_4,Cat_5,1
1752,7,5,2021-09-23 00:00:00,0,4144,Cat_3,Cat_5,3
1753,8,1,2023-05-26 00:00:00,1,2145,Cat_4,Cat_2,1
1754,3,4,2024-09-24 00:00:00,0,8615,Cat_1,Cat_9,2
1755,8,4,2023-10-07 00:00:00,0,9842,Cat_10,Cat_6,2
1756,5,10,2024-11-25 00:00:00,1,6833,Cat_2,Cat_9,3
1757,7,1,2024-04-13 00:00:00,0,7178,Cat_3,Cat_10,2
1758,10,2,2021-05-02 00:00:00,1,7377,Cat_2,Cat_9,2
1759,9,5,2024-06-29 00:00:00,0,8578,Cat_1,Cat_2,1
1760,1,4,2023-03-23 00:00:00,1,4526,Cat_6,Cat_7,3
1761,4,6,2025-10-27 00:00:00,0,152,Cat_8,Cat_8,2
1762,9,5,2024-05-08 00:00:00,0,6663,Cat_7,Cat_4,1
1763,9,3,2023-09-06 00:00:00,1,9208,Cat_8,Cat_8,1
1764,7,10,2022-11-09 00:00:00,1,8487,Cat_5,Cat_1,1
1765,8,8,2022-01-23 00:00:00,0,7827,Cat_3,Cat_1,3
1766,8,7,2022-06-14 00:00:00,0,2375,Cat_6,Cat_10,2
1767,2,9,2024-01-22 00:00:00,0,2112,Cat_6,Cat_3,1
1768,10,10,2023-04-05 00:00:00,1,5828,Cat_4,Cat_7,3
1769,4,5,2025-11-19 00:00:00,0,4922,Cat_10,Cat_2,2
1770,3,9,2023-02-12 00:00:00,1,9566,Cat_3,Cat_10,1
1771,5,6,2025-04-14 00:00:00,1,743,Cat_6,Cat_2,2
1772,10,7,2021-06-25 00:00:00,1,7949,Cat_1,Cat_5,2
1773,6,3,2024-11-25 00:00:00,1,4447,Cat_10,Cat_1,1
1774,8,6,2021-03-11 00:00:00,1,8984,Cat_10,Cat_8,2
1775,4,7,2023-07-14 00:00:00,1,7162,Cat_8,Cat_8,3
1776,7,6,2024-07-26 00:00:00,1,1002,Cat_2,Cat_3,2
1777,7,10,2021-07-22 00:00:00,1,7703,Cat_4,Cat_9,1
1778,8,6,2024-09-19 00:00:00,1,1287,Cat_8,Cat_3,3
1779,2,2,2022-11-26 00:00:00,0,4182,Cat_4,Cat_7,3
1780,8,7,2021-04-15 00:00:00,0,5618,Cat_7,Cat_6,3
1781,7,4,2021-12-11 00:00:00,1,6587,Cat_10,Cat_10,3
1782,1,9,2025-01-04 00:00:00,0,4587,Cat_6,Cat_1,2
1783,1,7,2023-06-28 00:00:00,1,4017,Cat_2,Cat_6,3
1784,10,1,2022-06-25 00:00:00,1,6351,Cat_6,Cat_2,3
1785,7,4,2025-05-25 00:00:00,1,8815,Cat_2,Cat_2,2
1786,4,7,2023-02-25 00:00:00,0,4174,Cat_10,Cat_8,1
1787,3,4,2023-06-03 00:00:00,1,4610,Cat_9,Cat_5,1
1788,6,8,2024-09-26 00:00:00,1,3275,Cat_10,Cat_2,1
1789,4,2,2025-11-04 00:00:00,1,8941,Cat_5,Cat_7,1
1790,5,8,2023-05-16 00:00:00,1,4105,Cat_8,Cat_4,1
1791,10,10,2025-07-25 00:00:00,1,8460,Cat_10,Cat_4,2
1792,9,1,2024-08-09 00:00:00,1,1068,Cat_4,Cat_3,2
1793,1,1,2025-10-04 00:00:00,1,2084,Cat_1,Cat_9,2
1794,2,8,2024-04-13 00:00:00,1,3330,Cat_10,Cat_3,2
1795,9,7,2025-06-28 00:00:00,1,7870,Cat_1,Cat_9,3
1796,4,2,2022-06-21 00:00:00,0,8531,Cat_4,Cat_8,1
1797,9,7,2021-02-13 00:00:00,0,3089,Cat_3,Cat_7,2
1798,7,2,2021-02-14 00:00:00,1,4206,Cat_3,Cat_8,3
1799,3,9,2021-04-18 00:00:00,0,2559,Cat_5,Cat_1,2
1800,4,4,2023-02-12 00:00:00,0,6156,Cat_7,Cat_5,2
1801,5,5,2022-08-10 00:00:00,1,1328,Cat_3,Cat_3,2
1802,5,2,2022-06-12 00:00:00,1,8364,Cat_4,Cat_4,1
1803,9,1,2022-07-26 00:00:00,1,7122,Cat_10,Cat_2,3
1804,1,1,2023-07-01 00:00:00,1,5373,Cat_2,Cat_9,3
1805,1,7,2023-10-17 00:00:00,1,1470,Cat_7,Cat_4,2
1806,7,9,2022-12-23 00:00:00,1,8591,Cat_8,Cat_9,2
1807,7,4,2024-02-12 00:00:00,0,2603,Cat_7,Cat_3,2
1808,1,4,2023-07-18 00:00:00,1,1904,Cat_9,Cat_8,2
1809,6,3,2025-06-14 00:00:00,1,9198,Cat_8,Cat_8,3
1810,6,8,2022-04-16 00:00:00,1,2694,Cat_6,Cat_4,1
1811,10,6,2022-02-15 00:00:00,1,7365,Cat_6,Cat_5,3
1812,3,3,2022-07-03 00:00:00,1,1880,Cat_7,Cat_4,3
1813,7,2,2024-05-18 00:00:00,1,4497,Cat_2,Cat_7,3
1814,1,6,2025-07-05 00:00:00,1,2665,Cat_7,Cat_10,3
1815,3,3,2021-08-16 00:00:00,1,9048,Cat_9,Cat_6,3
1816,1,8,2025-08-11 00:00:00,0,5810,Cat_9,Cat_4,1
